2488	2	3281
2489	2	2577
2490	2	1255
2491	0	343
2491	1	1843
2492	0	343
2492	1	1521
2493	0	1696
2493	1	1456
2494	0	1696
2494	1	1490
2495	0	1696
2495	1	1391
2496	0	2289
2496	1	2089
2497	0	2289
2497	1	2869
2498	2	2037
2499	2	506
2500	2	716
2501	2	2598
2502	0	2127
2502	1	717
2503	2	441
2504	2	960
2505	0	2428
2505	1	1560
2506	0	247
2506	1	3421
2507	0	2588
2507	1	3421
2508	0	2588
2508	1	2979
2509	0	2588
2509	1	1974
2510	0	2560
2510	1	1923
2511	0	1045
2511	1	2935
2512	0	1054
2512	1	156
2513	0	3036
2513	1	3121
2514	0	1039
2514	1	84
2515	2	359
2516	0	2666
2516	1	1490
2517	2	1228
2518	2	2765
2519	2	1130
2520	2	555
2521	2	227
2522	2	695
2523	2	396
2524	0	473
2524	1	2699
2525	0	473
2525	1	535
2526	0	473
2526	1	2241
2527	2	2207
2528	2	1804
2529	2	846
2530	0	1809
2530	1	2241
2531	2	887
2532	2	705
2533	2	934
2534	2	3268
2535	2	588
2536	0	2554
2536	1	2979
2537	0	2554
2537	1	2730
2538	2	953
2539	2	2421
2540	0	697
2540	1	337
2541	0	697
2541	1	1363
2542	0	697
2542	1	3421
2543	0	697
2543	1	1600
2544	0	697
2544	1	2241
2545	0	697
2545	1	2381
2546	0	77
2546	1	2344
2547	0	77
2547	1	3391
2548	2	1053
2549	0	660
2549	1	3228
2550	2	3319
2551	2	2204
2552	0	3388
2552	1	1490
2553	2	1682
2554	2	2345
2555	2	2179
2556	2	3011
2557	2	3276
2558	2	581
2559	0	2950
2559	1	1157
2560	0	2950
2560	1	187
2561	0	2950
2561	1	3238
2562	0	2950
2562	1	2786
2563	0	1207
2563	1	3081
2564	0	427
2564	1	3080
2565	0	427
2565	1	655
2566	2	73
2567	2	907
2568	0	1640
2568	1	753
2569	0	1887
2569	1	1787
2570	0	1887
2570	1	2089
2571	0	544
2571	1	3217
2572	0	544
2572	1	2452
2573	0	2357
2573	1	109
2574	0	2357
2574	1	2931
2575	0	2357
2575	1	2758
2576	2	2397
2577	2	752
2578	0	1885
2578	1	10
2579	0	1885
2579	1	1600
2580	0	3042
2580	1	1787
2581	0	3042
2581	1	2236
2582	0	3042
2582	1	717
2583	0	3042
2583	1	2758
2584	0	2477
2584	1	423
2585	0	2477
2585	1	3363
2586	2	1572
2587	0	2941
2587	1	777
2588	0	2941
2588	1	2803
2589	2	3020
2590	2	2273
2591	2	1638
2592	2	582
2593	2	191
2594	2	2590
2595	2	342
2596	0	964
2596	1	1091
2597	2	394
2598	2	2593
2599	2	1127
2600	2	3470
2601	2	3137
2602	0	1066
2602	1	1606
2603	0	1066
2603	1	2979
2604	2	718
2605	0	3192
2605	1	2044
2606	0	1869
2606	1	109
2607	0	1869
2607	1	3181
2608	0	1869
2608	1	2089
2609	0	1869
2609	1	2931
2610	0	2798
2610	1	1059
2611	0	623
2611	1	69
2612	0	2770
2612	1	2547
2613	0	2589
2613	1	170
2614	0	153
2614	1	1395
2615	2	1815
2616	2	2078
2617	0	2240
2617	1	3146
2618	0	1390
2618	1	2840
2619	2	1852
2620	2	707
2621	2	334
2622	2	1092
2623	2	3403
2624	0	3047
2624	1	3121
2625	0	52
2625	1	766
2626	0	2929
2626	1	1456
2627	2	1417
2628	2	860
2629	0	1791
2629	1	2192
2630	0	1791
2630	1	2423
2631	0	1791
2631	1	2380
2632	2	1573
2633	2	1575
2634	2	2788
2635	2	1076
2636	2	1571
2637	2	823
2638	2	1351
2639	2	2103
2640	2	2936
2641	2	1189
2642	2	136
2643	2	1548
2644	0	12
2644	1	109
2645	0	12
2645	1	1395
2646	0	12
2646	1	2236
2647	2	527
2648	0	2706
2648	1	655
2649	2	2244
2650	0	355
2650	1	535
2651	0	355
2651	1	2935
2652	0	355
2652	1	282
2653	2	1903
2654	2	3451
2655	2	1024
2656	2	2878
2657	0	3289
2657	1	2786
2658	2	3241
2659	2	3057
2660	0	523
2660	1	170
2661	0	523
2661	1	1812
2662	2	1625
2663	2	1882
2664	2	1725
2665	2	1293
2666	2	2914
2667	2	461
2668	2	1017
2669	0	827
2669	1	766
2670	0	827
2670	1	2237
2671	0	827
2671	1	91
2672	2	2323
2673	0	97
2673	1	1456
2674	2	1109
2675	2	3148
2676	2	3347
2677	0	3359
2677	1	1646
2678	2	2726
2679	2	2821
2680	0	2631
2680	1	187
2681	0	2631
2681	1	2979
2682	2	2075
2683	2	2918
2684	0	1849
2684	1	3338
2685	0	1849
2685	1	2282
2686	0	1849
2686	1	170
2687	0	190
2687	1	2931
2688	0	3418
2688	1	1091
2689	0	1535
2689	1	2786
2690	2	1093
2691	0	2672
2691	1	2948
2692	0	3426
2692	1	1305
2693	0	3426
2693	1	1395
2694	0	3426
2694	1	3081
2695	0	3426
2695	1	74
2696	2	2857
2697	2	577
2698	2	1611
2699	0	1412
2699	1	513
2700	0	1412
2700	1	91
2701	2	3019
2702	2	2814
2703	2	2717
2704	0	371
2704	1	502
2705	0	371
2705	1	2622
2706	0	1275
2706	1	187
2707	2	586
2708	2	1408
2709	2	2729
2710	2	3240
2711	2	2222
2712	0	1251
2712	1	1391
2713	0	601
2713	1	3146
2714	2	3497
2715	2	1668
2716	2	1767
2717	0	2437
2717	1	3155
2718	0	2202
2718	1	243
2719	2	852
2720	0	1358
2720	1	2192
2721	2	2474
2722	0	1924
2722	1	3228
2723	0	1924
2723	1	1341
2724	0	1924
2724	1	1615
2725	0	776
2725	1	655
2726	0	3280
2726	1	717
2727	2	2649
2728	0	629
2728	1	659
2729	0	629
2729	1	1009
2730	0	629
2730	1	2730
2731	0	2081
2731	1	615
2732	0	2081
2732	1	1397
2733	0	2081
2733	1	282
2734	0	2081
2734	1	2969
2735	0	2081
2735	1	3158
2736	0	2081
2736	1	3391
2737	2	1273
2738	2	3028
2739	0	1899
2739	1	84
2740	0	2481
2740	1	2882
2741	0	2481
2741	1	1153
2742	0	57
2742	1	3380
2743	0	3048
2743	1	1631
2744	0	3354
2744	1	1456
2745	0	3354
2745	1	1395
2746	2	3069
2747	2	3372
2748	0	1463
2748	1	766
2749	0	1463
2749	1	2117
2750	0	1463
2750	1	615
2751	0	1463
2751	1	254
2752	2	1679
2753	2	2819
2754	0	390
2754	1	655
2755	0	2252
2755	1	766
2756	0	2252
2756	1	1456
2757	0	2252
2757	1	172
2758	0	2252
2758	1	1565
2759	0	811
2759	1	615
2760	0	811
2760	1	1812
2761	0	2776
2761	1	3228
2762	0	108
2762	1	156
2763	0	108
2763	1	1654
2764	0	108
2764	1	2363
2765	2	806
2766	2	1266
2767	2	2697
2768	0	7
2768	1	172
2769	0	1094
2769	1	156
2770	0	525
2770	1	2458
2771	0	525
2771	1	730
2772	0	525
2772	1	2758
2773	2	1406
2774	2	3066
2775	2	2508
2776	2	165
2777	2	1440
2778	2	2529
2779	0	747
2779	1	1397
2780	0	747
2780	1	926
2781	0	818
2781	1	1654
2782	0	818
2782	1	3116
2783	0	624
2783	1	674
2784	0	1269
2784	1	1565
2785	0	1269
2785	1	3081
2786	0	2916
2786	1	2641
2787	0	2916
2787	1	3228
2788	0	2916
2788	1	1375
2789	2	1055
2790	2	2432
2791	2	1254
2792	2	1332
2793	0	343
2793	1	243
2794	0	343
2794	1	2680
2795	0	343
2795	1	2622
2796	0	343
2796	1	2344
2797	0	1696
2797	1	2288
2798	0	1696
2798	1	2237
2799	0	1696
2799	1	2935
2800	0	1696
2800	1	172
2801	0	1536
2801	1	2089
2802	0	1536
2802	1	1395
2803	0	2289
2803	1	3146
2804	0	2289
2804	1	170
2805	0	2289
2805	1	1974
2806	2	3273
2807	0	2203
2807	1	1654
2808	0	2348
2808	1	655
2809	0	247
2809	1	337
2810	0	710
2810	1	1153
2811	0	1045
2811	1	3361
2812	0	3443
2812	1	2380
2813	0	3036
2813	1	2716
2814	0	3336
2814	1	2935
2815	0	2825
2815	1	3116
2816	0	1129
2816	1	2192
2817	2	3234
2818	2	1516
2819	2	3493
2820	2	2326
2821	2	2218
2822	2	469
2823	2	293
2824	2	3094
2825	2	3466
2826	2	2232
2827	2	314
2828	0	473
2828	1	3361
2829	2	3117
2830	2	1376
2831	2	189
2832	2	1364
2833	0	1809
2833	1	717
2834	0	2554
2834	1	2117
2835	0	2554
2835	1	1391
2836	0	1714
2836	1	1490
2837	0	697
2837	1	328
2838	0	697
2838	1	483
2839	0	697
2839	1	1009
2840	0	77
2840	1	3050
2841	2	160
2842	2	3376
2843	2	3351
2844	2	3004
2845	2	2735
2846	2	1401
2847	0	3388
2847	1	109
2848	2	47
2849	2	78
2850	2	2871
2851	2	3448
2852	0	2950
2852	1	2363
2853	0	2950
2853	1	2758
2854	0	1207
2854	1	1313
2855	0	1207
2855	1	1395
2856	0	427
2856	1	1646
2857	0	427
2857	1	1391
2858	0	1640
2858	1	753
2859	0	1887
2859	1	109
2860	0	1887
2860	1	1437
2861	0	1887
2861	1	2241
2862	0	1887
2862	1	3116
2863	0	2357
2863	1	1754
2864	2	1798
2865	2	1240
2866	2	921
2867	2	2096
2868	2	2940
2869	0	873
2869	1	423
2870	0	1885
2870	1	2641
2871	0	1885
2871	1	1987
2872	0	1885
2872	1	1878
2873	0	1885
2873	1	3097
2874	0	1885
2874	1	2344
2875	0	2477
2875	1	3338
2876	0	2477
2876	1	1250
2877	0	3070
2877	1	2716
2878	2	720
2879	0	2941
2879	1	1100
2880	2	1999
2881	2	2675
2882	2	200
2883	2	572
2884	2	970
2885	2	2211
2886	2	1750
2887	0	964
2887	1	1395
2888	2	1998
2889	2	2722
2890	2	2984
2891	2	3360
2892	2	3453
2893	0	3031
2893	1	1606
2894	0	743
2894	1	3146
2895	2	2670
2896	2	3425
2897	0	2867
2897	1	1456
2898	0	2867
2898	1	2452
2899	0	1066
2899	1	1787
2900	2	3308
2901	2	702
2902	2	1425
2903	2	2712
2904	2	699
2905	2	3140
2906	0	1355
2906	1	2786
2907	2	2688
2908	2	587
2909	0	2120
2909	1	282
2910	2	2725
2911	2	1330
2912	0	1869
2912	1	423
2913	0	1869
2913	1	2641
2914	0	1869
2914	1	282
2915	2	1018
2916	0	1155
2916	1	172
2917	2	451
2918	2	946
2919	2	651
2920	2	176
2921	0	1227
2921	1	2380
2922	0	2589
2922	1	2500
2923	0	2589
2923	1	1858
2924	0	153
2924	1	2730
2925	0	253
2925	1	91
2926	0	1390
2926	1	2622
2927	0	2645
2927	1	2251
2928	2	1068
2929	0	68
2929	1	1987
2930	0	745
2930	1	3421
2931	0	3447
2931	1	187
2932	0	1489
2932	1	156
2933	2	2368
2934	2	1067
2935	2	3422
2936	2	353
2937	2	2578
2938	2	2122
2939	2	1459
2940	0	3047
2940	1	674
2941	0	3210
2941	1	655
2942	0	52
2942	1	2882
2943	0	52
2943	1	282
2944	2	2147
2945	2	2463
2946	2	2653
2947	2	2952
2948	0	2865
2948	1	674
2949	2	1473
2950	2	224
2951	0	1144
2951	1	1974
2952	2	138
2953	2	44
2954	2	911
2955	2	878
2956	2	2438
2957	0	154
2957	1	2935
2958	0	154
2958	1	91
2959	0	1670
2959	1	1456
2960	0	1670
2960	1	2935
2961	0	1071
2961	1	655
2962	0	1965
2962	1	2790
2963	0	2637
2963	1	1754
2964	0	3384
2964	1	655
2965	0	1274
2965	1	1456
2966	2	61
2967	2	2138
2968	2	2339
2969	2	462
2970	0	1308
2970	1	312
2971	2	1952
2972	2	2493
2973	0	1813
2973	1	2302
2974	0	12
2974	1	423
2975	2	48
2976	2	1591
2977	2	2316
2978	0	3301
2978	1	109
2979	2	180
2980	2	1677
2981	0	898
2981	1	2116
2982	2	429
2983	2	928
2984	2	517
2985	2	3113
2986	0	2873
2986	1	2979
2987	0	1449
2987	1	1596
2988	0	355
2988	1	2302
2989	2	1871
2990	2	2895
2991	0	2434
2991	1	109
2992	2	1658
2993	2	2540
2994	0	3289
2994	1	74
2995	2	2939
2996	2	0
2997	0	206
2997	1	91
2998	0	206
2998	1	674
2999	0	206
2999	1	1091
3000	0	206
3000	1	254
3001	2	2707
3002	2	132
3003	2	3175
3004	2	1043
3005	2	364
3006	2	1594
3007	2	1566
3008	0	523
3008	1	2363
3009	0	523
3009	1	2302
3010	2	1930
3011	2	1910
3012	2	1289
3013	2	1940
3014	2	543
3015	2	3182
3016	2	792
3017	2	2307
3018	0	827
3018	1	659
3019	0	827
3019	1	615
3020	0	827
3020	1	1437
3021	0	827
3021	1	2758
3022	2	3318
3023	0	1377
3023	1	2380
3024	0	1377
3024	1	3361
3025	0	1377
3025	1	655
3026	2	129
3027	2	419
3028	0	97
3028	1	2227
3029	0	97
3029	1	2381
3030	0	97
3030	1	2979
3031	2	39
3032	0	3359
3032	1	1119
3033	0	3359
3033	1	2381
3034	0	375
3034	1	3228
3035	2	1626
3036	2	346
3037	2	1150
3038	2	548
3039	2	676
3040	2	107
3041	2	580
3042	2	1819
3043	2	1499
3044	2	1994
3045	2	299
3046	0	2917
3046	1	3338
3047	2	600
3048	2	3153
3049	0	1849
3049	1	766
3050	0	1849
3050	1	172
3051	0	1849
3051	1	2381
3052	0	1849
3052	1	2730
3053	0	190
3053	1	442
3054	0	190
3054	1	1397
3055	0	3418
3055	1	1395
3056	0	1613
3056	1	2622
3057	0	1613
3057	1	894
3058	0	1613
3058	1	3489
3059	2	3107
3060	0	1980
3060	1	2758
3061	0	2672
3061	1	3146
3062	0	2672
3062	1	1091
3063	0	2989
3063	1	2786
3064	0	959
3064	1	328
3065	2	93
3066	2	1785
3067	2	2242
3068	2	550
3069	0	1412
3069	1	2935
3070	2	1474
3071	2	665
3072	2	2597
3073	2	694
3074	0	2386
3074	1	170
3075	0	2386
3075	1	1091
3076	2	2504
3077	0	867
3077	1	659
3078	0	867
3078	1	2573
3079	0	867
3079	1	312
3080	0	867
3080	1	436
3081	0	371
3081	1	1878
3082	0	1275
3082	1	3080
3083	0	1275
3083	1	1661
3084	0	1275
3084	1	3158
3085	0	1275
3085	1	2730
3086	2	123
3087	2	2
3088	2	930
3089	0	1716
3089	1	328
3090	0	1716
3090	1	84
3091	0	1251
3091	1	847
3092	0	3394
3092	1	2882
3093	0	3394
3093	1	1606
3094	2	1893
3095	0	2437
3095	1	812
3096	0	2437
3096	1	347
3097	0	2437
3097	1	1192
3098	0	2202
3098	1	1395
3099	0	2691
3099	1	172
3100	0	315
3100	1	436
3101	0	315
3101	1	2758
3102	0	95
3102	1	2758
3103	0	1924
3103	1	2408
3104	0	1924
3104	1	3363
3105	0	1924
3105	1	2935
3106	0	1924
3106	1	1646
3107	2	1663
3108	2	1997
3109	2	14
3110	0	2053
3110	1	2573
3111	0	2053
3111	1	2758
3112	2	76
3113	0	3280
3113	1	1091
3114	0	3067
3114	1	3217
3115	2	472
3116	0	629
3116	1	3361
3117	0	629
3117	1	3217
3118	0	2081
3118	1	513
3119	0	2081
3119	1	3181
3120	0	2081
3120	1	730
3121	0	2081
3121	1	3081
3122	0	648
3122	1	2302
3123	2	2132
3124	2	1214
3125	2	96
3126	2	2741
3127	2	1655
3128	0	2481
3128	1	502
3129	0	2481
3129	1	187
3130	0	1879
3130	1	2547
3131	0	3151
3131	1	3421
3132	0	3151
3132	1	2381
3133	0	3151
3133	1	2786
3134	2	1921
3135	0	3354
3135	1	3116
3136	0	3354
3136	1	1091
3137	0	431
3137	1	436
3138	0	431
3138	1	254
3139	0	1463
3139	1	328
3140	0	208
3140	1	2117
3141	0	208
3141	1	156
3142	2	2528
3143	0	579
3143	1	3116
3144	0	390
3144	1	187
3145	0	390
3145	1	1987
3146	0	2252
3146	1	502
3147	0	2252
3147	1	187
3148	0	2252
3148	1	1974
3149	0	593
3149	1	55
3150	0	593
3150	1	69
3151	0	593
3151	1	3238
3152	0	811
3152	1	2237
3153	0	2776
3153	1	2117
3154	0	989
3154	1	1787
3155	0	108
3155	1	1313
3156	0	108
3156	1	1319
3157	0	108
3157	1	1091
3158	2	3193
3159	0	3438
3159	1	156
3160	0	1369
3160	1	3121
3161	0	1369
3161	1	3228
3162	2	258
3163	0	3041
3163	1	436
3164	0	3041
3164	1	3391
3165	0	7
3165	1	84
3166	2	3133
3167	2	2751
3168	0	2008
3168	1	84
3169	0	525
3169	1	3363
3170	0	525
3170	1	2500
3171	0	525
3171	1	1037
3172	0	525
3172	1	1233
3173	2	1715
3174	0	1970
3174	1	1391
3175	2	1195
3176	2	2996
3177	2	892
3178	2	1549
3179	2	2291
3180	2	739
3181	0	818
3181	1	3338
3182	0	818
3182	1	2555
3183	0	915
3183	1	2935
3184	0	1269
3184	1	659
3185	0	1269
3185	1	3181
3186	0	2916
3186	1	105
3187	0	2916
3187	1	1986
3188	0	2916
3188	1	2979
3189	0	1527
3189	1	1157
3190	2	64
3191	0	352
3191	1	156
3192	2	850
3193	0	343
3193	1	3363
3194	0	343
3194	1	689
3195	0	1696
3195	1	3338
3196	0	1696
3196	1	1654
3197	0	1696
3197	1	655
3198	0	1536
3198	1	2500
3199	0	1536
3199	1	91
3200	2	1618
3201	2	3208
3202	2	2561
3203	0	2289
3203	1	328
3204	0	2289
3204	1	1565
3205	0	2289
3205	1	3124
3206	0	202
3206	1	717
3207	0	780
3207	1	3116
3208	0	2348
3208	1	2192
3209	0	2348
3209	1	2786
3210	2	2451
3211	0	2404
3211	1	84
3212	0	2404
3212	1	1091
3213	2	1802
3214	2	3127
3215	0	2428
3215	1	2241
3216	0	247
3216	1	1153
3217	2	2012
3218	0	2588
3218	1	535
3219	0	2588
3219	1	2292
3220	0	2588
3220	1	436
3221	0	710
3221	1	1157
3222	0	710
3222	1	1456
3223	0	710
3223	1	1631
3224	0	1045
3224	1	2089
3225	0	1045
3225	1	655
3226	0	1659
3226	1	709
3227	0	1039
3227	1	2786
3228	0	1522
3228	1	2979
3229	2	3073
3230	2	2619
3231	2	2603
3232	0	2371
3232	1	84
3233	0	2123
3233	1	91
3234	0	2123
3234	1	3116
3235	0	2825
3235	1	2935
3236	2	1460
3237	2	209
3238	2	1505
3239	2	2214
3240	2	2579
3241	2	1747
3242	2	2456
3243	2	3074
3244	0	473
3244	1	1157
3245	0	473
3245	1	2117
3246	0	473
3246	1	1787
3247	0	473
3247	1	703
3248	0	473
3248	1	2730
3249	0	473
3249	1	1923
3250	2	862
3251	2	1442
3252	2	2253
3253	2	31
3254	2	1647
3255	2	2888
3256	2	1246
3257	2	1407
3258	2	135
3259	2	1975
3260	0	2554
3260	1	502
3261	0	2554
3261	1	3380
3262	0	2554
3262	1	2303
3263	0	1486
3263	1	2381
3264	0	1714
3264	1	3338
3265	0	1714
3265	1	3380
3266	0	697
3266	1	1881
3267	0	697
3267	1	2237
3268	0	697
3268	1	1397
3269	0	697
3269	1	2948
3270	0	2076
3270	1	2344
3271	2	990
3272	2	155
3273	2	2742
3274	2	1416
3275	0	3388
3275	1	590
3276	0	3388
3276	1	1754
3277	2	1982
3278	2	103
3279	0	2950
3279	1	502
3280	0	2950
3280	1	1858
3281	0	1207
3281	1	2236
3282	0	1207
3282	1	926
3283	0	1207
3283	1	1986
3284	0	427
3284	1	3338
3285	0	427
3285	1	3228
3286	0	427
3286	1	2089
3287	0	427
3287	1	717
3288	0	1640
3288	1	753
3289	0	1640
3289	1	753
3290	0	1640
3290	1	753
3291	0	1640
3291	1	753
3292	0	1887
3292	1	282
3293	0	2357
3293	1	483
3294	0	2357
3294	1	2366
3295	0	2357
3295	1	1426
3296	2	903
3297	2	2713
3298	2	2708
3299	0	873
3299	1	2859
3300	0	873
3300	1	1560
3301	0	1885
3301	1	3080
3302	0	1885
3302	1	2573
3303	0	1885
3303	1	672
3304	0	2462
3304	1	172
3305	0	3042
3305	1	2500
3306	0	3042
3306	1	1606
3307	0	3042
3307	1	2790
3308	0	2477
3308	1	590
3309	0	2477
3309	1	674
3310	0	2477
3310	1	1160
3311	0	974
3311	1	1631
3312	0	1964
3312	1	999
3313	2	2949
3314	0	4
3314	1	84
3315	0	2941
3315	1	659
3316	0	2941
3316	1	2500
3317	0	2941
3317	1	1661
3318	0	2941
3318	1	1585
3319	0	2941
3319	1	3089
3320	0	3454
3320	1	3124
3321	2	3291
3322	0	2171
3322	1	3228
3323	0	2171
3323	1	1923
3324	0	817
3324	1	2699
3325	0	1755
3325	1	1250
3326	0	1755
3326	1	1160
3327	2	775
3328	2	3343
3329	2	166
3330	0	1090
3330	1	1319
3331	0	1090
3331	1	1391
3332	0	2877
3332	1	3116
3333	2	3226
3334	2	526
3335	2	1895
3336	2	2335
3337	2	539
3338	2	29
3339	2	602
3340	0	507
3340	1	156
3341	0	507
3341	1	2979
3342	0	507
3342	1	74
3343	0	1534
3343	1	2840
3344	0	1066
3344	1	156
3345	2	1666
3346	2	2898
3347	2	1279
3348	2	168
3349	2	281
3350	2	1622
3351	2	3248
3352	0	1355
3352	1	2380
3353	0	2647
3353	1	109
3354	0	2647
3354	1	423
3355	0	2998
3355	1	435
3356	0	3029
3356	1	717
3357	0	3192
3357	1	1784
3358	0	3192
3358	1	3421
3359	0	3192
3359	1	965
3360	0	1869
3360	1	2288
3361	2	2884
3362	2	2656
3363	0	623
3363	1	2380
3364	2	1152
3365	2	1504
3366	0	2886
3366	1	2752
3367	0	2886
3367	1	2786
3368	0	2770
3368	1	2085
3369	0	2770
3369	1	502
3370	0	2770
3370	1	1787
3371	0	2770
3371	1	312
3372	2	605
3373	2	2042
3374	2	1168
3375	0	2589
3375	1	3097
3376	0	2589
3376	1	3401
3377	0	153
3377	1	1878
3378	0	153
3378	1	789
3379	0	253
3379	1	172
3380	2	2965
3381	2	2613
3382	2	2723
3383	2	1822
3384	0	683
3384	1	214
3385	0	1390
3385	1	2641
3386	0	2961
3386	1	1787
3387	0	2961
3387	1	1812
3388	2	471
3389	0	745
3389	1	2237
3390	0	745
3390	1	1777
3391	0	745
3391	1	1754
3392	0	745
3392	1	1395
3393	0	745
3393	1	2548
3394	0	3447
3394	1	2931
3395	0	3447
3395	1	1631
3396	0	2223
3396	1	156
3397	2	2077
3398	2	477
3399	2	2893
3400	2	1114
3401	0	1898
3401	1	1923
3402	0	3209
3402	1	1490
3403	0	52
3403	1	659
3404	0	52
3404	1	2292
3405	0	52
3405	1	1654
3406	0	52
3406	1	1883
3407	0	52
3407	1	703
3408	0	52
3408	1	195
3409	0	2469
3409	1	415
3410	0	2822
3410	1	2381
3411	2	2422
3412	2	851
3413	0	3052
3413	1	2192
3414	0	3052
3414	1	1565
3415	0	3052
3415	1	1153
3416	0	3052
3416	1	2758
3417	2	3309
3418	2	681
3419	2	1316
3420	2	3249
3421	0	1791
3421	1	2935
3422	0	1791
3422	1	1153
3423	2	992
3424	0	1144
3424	1	254
3425	2	3108
3426	2	1357
3427	2	143
3428	2	1740
3429	0	1670
3429	1	1084
3430	0	1071
3430	1	2699
3431	0	756
3431	1	2558
3432	0	1965
3432	1	2117
3433	0	2637
3433	1	1631
3434	2	1729
3435	2	2517
3436	2	1927
3437	2	3200
3438	2	3269
3439	0	2079
3439	1	156
3440	2	662
3441	2	1808
3442	2	2375
3443	0	2912
3443	1	1395
3444	2	2839
3445	0	12
3445	1	1313
3446	0	12
3446	1	1319
3447	0	12
3447	1	2381
3448	0	12
3448	1	254
3449	2	1699
3450	2	1441
3451	2	944
3452	2	573
3453	2	3040
3454	2	25
3455	2	1749
3456	0	474
3456	1	3146
3457	2	603
3458	0	2706
3458	1	3121
3459	0	2881
3459	1	1490
3460	2	2956
3461	0	3129
3461	1	655
3462	2	1469
3463	0	3230
3463	1	1631
3464	2	2191
3465	2	2092
3466	2	2216
3467	0	355
3467	1	2555
3468	0	355
3468	1	2282
3469	2	2020
3470	2	1257
3471	2	653
3472	2	1559
3473	2	1224
3474	2	2799
3475	2	3302
3476	0	206
3476	1	2380
3477	0	3455
3477	1	2869
3478	2	3221
3479	2	2927
3480	2	3095
3481	0	2185
3481	1	312
3482	2	2623
3483	2	1171
3484	0	523
3484	1	2380
3485	2	126
3486	2	2599
3487	2	373
3488	2	2580
3489	2	2128
3490	2	1672
3491	2	370
3492	2	2320
3493	2	2389
3494	2	2043
3495	0	3075
3495	1	1631
3496	2	3480
3497	2	1680
3498	0	827
3498	1	2117
3499	0	827
3499	1	2809
3500	0	827
3500	1	1050
3501	0	827
3501	1	1160
3502	0	609
3502	1	1787
3503	0	609
3503	1	3116
3504	0	1377
3504	1	1456
3505	0	97
3505	1	3158
3506	2	327
3507	0	3359
3507	1	2758
3508	0	375
3508	1	2979
3509	2	1470
3510	2	1816
3511	2	2546
3512	2	1541
3513	2	2172
3514	2	3142
3515	2	657
3516	2	2807
3517	2	1234
3518	2	1317
3519	0	2917
3519	1	156
3520	2	1280
3521	0	1849
3521	1	1881
3522	0	190
3522	1	812
3523	0	190
3523	1	2302
3524	0	3418
3524	1	1646
3525	0	1613
3525	1	3425
3526	2	2604
3527	0	1857
3527	1	3116
3528	2	2009
3529	0	1980
3529	1	1784
3530	0	2672
3530	1	1153
3531	0	2672
3531	1	2344
3532	0	2989
3532	1	74
3533	0	3426
3533	1	2117
3534	2	1687
3535	2	1674
3536	2	1868
3537	2	317
3538	2	3046
3539	0	1412
3539	1	328
3540	0	1412
3540	1	3080
3541	0	1412
3541	1	1395
3542	0	1412
3542	1	2869
3543	0	1412
3543	1	3391
3544	2	92
3545	2	1741
3546	2	279
3547	2	1748
3548	2	2098
3549	2	2133
3550	0	2386
3550	1	1153
3551	0	329
3551	1	172
3552	0	139
3552	1	1160
3553	0	867
3553	1	1100
3554	0	867
3554	1	3363
3555	0	867
3555	1	2237
3556	0	867
3556	1	2752
3557	0	867
3557	1	2931
3558	0	867
3558	1	2344
3559	0	371
3559	1	2380
3560	0	371
3560	1	254
3561	0	371
3561	1	2730
3562	0	1275
3562	1	659
3563	0	1275
3563	1	69
3564	2	1519
3565	2	1938
3566	2	2515
3567	2	3212
3568	2	1031
3569	0	3394
3569	1	2292
3570	0	3394
3570	1	2548
3571	0	3394
3571	1	1319
3572	0	3394
3572	1	3158
3573	0	3394
3573	1	2758
3574	0	601
3574	1	2500
3575	0	601
3575	1	2387
3576	2	3114
3577	0	2831
3577	1	3217
3578	2	2823
3579	2	778
3580	2	335
3581	0	2437
3581	1	2995
3582	0	2202
3582	1	105
3583	0	2202
3583	1	2089
3584	0	2202
3584	1	2227
3585	0	2202
3585	1	2381
3586	2	636
3587	2	1805
3588	0	315
3588	1	1395
3589	2	2013
3590	0	1924
3590	1	2790
3591	0	271
3591	1	1391
3592	0	776
3592	1	2237
3593	0	2053
3593	1	1784
3594	0	2053
3594	1	513
3595	0	2053
3595	1	1233
3596	0	2053
3596	1	2227
3597	0	2053
3597	1	2302
3598	2	1047
3599	0	3067
3599	1	2622
3600	0	629
3600	1	109
3601	0	629
3601	1	1881
3602	0	629
3602	1	187
3603	0	629
3603	1	2716
3604	0	2081
3604	1	2500
3605	0	2081
3605	1	243
3606	0	2081
3606	1	2237
3607	0	2081
3607	1	1061
3608	0	2081
3608	1	1878
3609	0	2081
3609	1	2227
3610	0	2081
3610	1	405
3611	0	2081
3611	1	3217
3612	0	2081
3612	1	703
3613	0	2081
3613	1	195
3614	2	2526
3615	2	468
3616	2	3184
3617	2	1203
3618	2	1960
3619	2	667
3620	2	2454
3621	2	594
3622	0	2481
3622	1	105
3623	0	2481
3623	1	1119
3624	0	57
3624	1	109
3625	2	1828
3626	0	3151
3626	1	109
3627	0	3151
3627	1	3338
3628	0	2642
3628	1	84
3629	2	2856
3630	2	1973
3631	0	3354
3631	1	109
3632	0	3354
3632	1	312
3633	0	3354
3633	1	2786
3634	0	3354
3634	1	2758
3635	0	8
3635	1	2380
3636	0	1463
3636	1	1606
3637	0	1463
3637	1	2931
3638	0	1463
3638	1	170
3639	0	1463
3639	1	1091
3640	2	1430
3641	0	2513
